código_venda,código_barras,nome_produto,categoria_produto,preço_produto,status_compra,data_compra,comprador,email_comprador,pais_compra,quantidade_comprada,média_por_categoria,média_por_pais
dbf4e5c8-dc51-449a-8e6d-3e8d1b3a7113,7291544501402,Pão,Alimentos,R$553.00,Pendente,2023-11-12,Charles Perez,andreagriffin@example.com,Mozambique,9,5.861386138613861,7.8
6a6c6c4d-60ce-4e7e-a158-287ae3c37a8f,9197857136950,Video game,Brinquedos,R$796.00,Pendente,2024-06-05,Andrea Willis,hernandezkenneth@example.org,Zambia,7,5.394736842105263,6.0
95be2fbf-60d0-49cc-8bde-e27f948ed9c1,4331459166112,Sofá,Casa,R$448.00,Pendente,2024-02-02,Jeremy Chapman,taylorthomas@example.com,Cocos (Keeling) Islands,10,6.032967032967033,4.166666666666667
b463075c-1077-4b38-b71b-ff3938f4a2a7,9856770991274,Mochila de viagem,Viagens,R$804.00,Cancelada,2023-12-15,Jessica Banks,johnstontony@example.net,Nauru,3,4.885416666666667,3.5
35b55bf1-0036-4240-a852-ede1d814029d,7697041879615,Borracha,Escritório,R$787.00,Concluída,2024-01-02,Debra Miller,aprilmyers@example.com,Macao,3,5.842592592592593,6.111111111111111
bcbcc19a-8592-413e-8468-c8482c1ff246,0964642975778,Perfume,Beleza,R$256.00,Cancelada,2024-07-30,Mary Tran,jnguyen@example.com,Bulgaria,3,6.027522935779817,3.5
89357df5-cc92-4909-874e-05f0607097d6,0679589693202,Bicicleta,Brinquedos,R$556.00,Cancelada,2023-11-19,Alicia Hill,thomasalexandra@example.net,Sweden,4,5.394736842105263,4.0
8ae82842-a7d7-40ae-bb14-920ad5d8876a,8780407822161,Hidratante,Beleza,R$352.00,Cancelada,2023-12-25,Wendy Watson,zhines@example.com,Niger,8,6.027522935779817,8.0
e9a2f9f8-5901-4e12-a0af-16d8e791e173,6253287200975,Infantil,Livros,R$402.00,Cancelada,2024-09-26,Erin Perry,stephenanderson@example.net,Austria,2,5.7560975609756095,5.0
dcdfd1b5-877c-481a-9149-1047dbf3f3a3,6539543859645,Cadeira,Casa,R$335.00,Pendente,2024-06-19,Vincent Eaton,shelbybush@example.com,Iran,4,6.032967032967033,4.0
6844f852-b023-46fd-8d45-8c446bd7b2a4,7128387047128,Mala,Viagens,R$628.00,Pendente,2024-07-09,Eric Bruce,shane99@example.com,Albania,9,4.885416666666667,5.0
d09a27c6-218e-4fa9-ae25-9b18929a1e17,8167366307456,Tônico,Beleza,R$924.00,Cancelada,2024-02-04,Joseph Terrell,lisacalderon@example.net,Argentina,10,6.027522935779817,4.375
f94fc63e-8b32-4a0e-892a-3d361bf8c811,1357962850785,Lápis,Escritório,R$695.00,Cancelada,2023-11-12,Sharon Kemp,currystacy@example.net,Montserrat,10,5.842592592592593,4.428571428571429
f7c6fbee-ac14-4076-9f9c-70099325abc5,3566879409377,Feijão,Alimentos,R$840.00,Concluída,2024-01-12,Julie Jackson,hgaines@example.com,United Kingdom,5,5.861386138613861,6.333333333333333
8415c0da-8807-487d-9dab-46562a3e7346,6090407606077,Skate,Esporte,R$343.00,Concluída,2024-05-05,Michelle Reed,linda16@example.org,Saint Martin,8,5.68141592920354,5.8
6220fd57-d34c-4b67-9ae0-9c2c592eacee,3160338779874,Poesia,Livros,R$393.00,Cancelada,2023-10-31,Ashley Tran,dawn58@example.org,Madagascar,5,5.7560975609756095,6.4
1a8f43f1-cee5-4ee5-bba6-a8f5b30646cb,6669882964530,Corretivo,Escritório,R$318.00,Cancelada,2024-06-26,Ms. Joy Scott MD,anthonygonzalez@example.org,Mauritius,1,5.842592592592593,5.285714285714286
319ec070-1920-4b32-b0b3-e944ddc7f0cb,8216077989588,Boneco de ação,Brinquedos,R$549.00,Pendente,2024-08-13,Jessica Pollard,charleswatkins@example.com,Nauru,6,5.394736842105263,3.5
5e7cf2ca-7f42-40c4-8479-56aab6d1a793,7345892628707,Arroz,Alimentos,R$153.00,Cancelada,2024-05-07,Scott Wilson,martinroberto@example.org,Saint Kitts and Nevis,1,5.861386138613861,2.4
abab5990-3621-4456-a841-2aab2c5dff4f,3177018058013,Alexa,Eletrônicos,R$452.00,Pendente,2024-03-11,Jessica Fitzgerald,mmolina@example.com,Bolivia,4,5.326315789473684,6.333333333333333
9f21c914-5f4a-4b92-8984-d1bdfbb505eb,2648049822689,Blusa,Vestuário,R$114.00,Concluída,2023-11-13,James Cook,omarsolis@example.net,United States Minor Outlying Islands,9,5.21978021978022,7.0
0f17300d-64f9-413f-bfab-569ead63e7dd,6963435218829,Boneca,Brinquedos,R$335.00,Pendente,2024-03-20,Thomas Solis,edwinfarmer@example.org,Pitcairn Islands,10,5.394736842105263,9.666666666666666
89aab334-b75b-4b33-96d6-271714484018,7412989898111,Didático,Livros,R$161.00,Concluída,2024-08-14,Johnny Harris,davidcantu@example.com,Bahamas,1,5.7560975609756095,2.5
c54a8384-686d-467b-9c21-f10b0ea8e3e0,2996631820590,Tablet,Eletrônicos,R$506.00,Pendente,2024-10-03,Benjamin Schwartz,poncemarissa@example.org,Georgia,6,5.326315789473684,4.875
434819d3-7786-41dd-93a2-b86878dd2518,9966882106890,Macarrão,Alimentos,R$540.00,Concluída,2024-09-25,Guy Santiago,tthomas@example.org,Nicaragua,5,5.861386138613861,3.6666666666666665
638de8dc-d6e9-4a58-9f5c-2cd25ac3ad35,7725910771705,SmartTV,Eletrônicos,R$807.00,Concluída,2023-12-01,Christopher Alexander,millergregory@example.net,Kyrgyz Republic,4,5.326315789473684,7.25
81c1e486-b2ee-489f-af26-94f2ccddaa37,5217661116895,Passeio turístico,Viagens,R$460.00,Cancelada,2024-09-18,Robert Cox,amanda01@example.com,Montenegro,3,4.885416666666667,3.6666666666666665
ef97f71f-e095-4c21-8461-bfa65979a2fc,6150201025051,Lego,Brinquedos,R$745.00,Concluída,2024-02-04,Cynthia Chapman,ydunn@example.net,Russian Federation,9,5.394736842105263,6.5
80a8b85f-7963-43f9-a9e1-65022c0f20a7,9252685921755,Caderno,Escritório,R$39.00,Cancelada,2024-03-24,Anita Chandler,austin81@example.com,North Macedonia,10,5.842592592592593,5.25
445a1910-dcad-4fea-8605-0a3e488577f3,8344099719255,Video game,Brinquedos,R$103.00,Concluída,2023-10-22,Elizabeth Hamilton,andersonshelley@example.org,Colombia,5,5.394736842105263,5.6
1bbeef0c-8707-49a3-8531-88f194da8b98,4624827808968,Maquiagem,Beleza,R$337.00,Cancelada,2024-03-09,Anthony Dixon,hallrebecca@example.org,Mongolia,6,6.027522935779817,5.25
b76820ea-9b30-4154-9a1c-523faad78e24,3872027890608,Mochila de viagem,Viagens,R$466.00,Cancelada,2024-09-11,Dominique White,nward@example.net,Angola,7,4.885416666666667,8.5
3214c4cb-976b-4231-87db-6e9fa256bf79,4651970376211,Hidratante,Beleza,R$338.00,Pendente,2023-12-15,Dennis Ware,davidduncan@example.net,Tunisia,5,6.027522935779817,7.5
3a33422e-9a00-4915-bc97-1fa2a9a0de0b,0657026499273,Guia de viagem,Viagens,R$150.00,Concluída,2024-07-31,Megan Johnson,anthony62@example.org,Greece,7,4.885416666666667,6.0
d90a1765-9a40-4266-aeca-6cc43a8d09bd,2239096049503,Tênis de corrida,Esporte,R$642.00,Concluída,2024-02-24,Kenneth Lopez,carpentermatthew@example.org,Lebanon,9,5.68141592920354,7.25
c1a1f888-62f6-425e-8c70-95d54a31bb8a,0992127818715,Drone,Eletrônicos,R$524.00,Cancelada,2024-08-05,Traci Ramirez,qjacobs@example.net,Mozambique,9,5.326315789473684,7.8
4392d8ab-47cb-4f71-9832-3fc5c06a02c0,3393019935089,Carne,Alimentos,R$707.00,Concluída,2024-09-07,Elizabeth Hall,kjackson@example.net,Martinique,3,5.861386138613861,4.2
2be88293-ff3d-4c37-8307-f025e6730696,1298748889943,Jogo de tabuleiro,Brinquedos,R$881.00,Concluída,2023-12-03,Jesus Greene,ibaxter@example.org,Zimbabwe,4,5.394736842105263,4.545454545454546
178fbce9-2980-464e-8368-4649d98cd904,3300514866046,Microondas,Casa,R$299.00,Cancelada,2023-11-29,James Foster,vthompson@example.net,Dominica,9,6.032967032967033,5.0
4b425960-1eb1-4062-8d53-314fab73a3f4,9379262588153,Lápis,Escritório,R$581.00,Concluída,2024-04-18,Christopher Mcguire,mortonjason@example.net,Belize,9,5.842592592592593,5.714285714285714
03f07fb7-6f37-4697-8e57-03c726a12b7d,9255307882939,Mesa,Casa,R$455.00,Cancelada,2024-02-24,Robert Ruiz,victoria76@example.com,Croatia,2,6.032967032967033,6.6
ea9516be-00c4-4054-95d0-175a3ea03eb0,7704553630211,Fones de Ouvido,Eletrônicos,R$726.00,Pendente,2024-02-26,Samuel Duncan,ericajohnson@example.com,Greenland,2,5.326315789473684,5.2
e54dc9ed-1829-4185-873b-00d868a68784,9208085702661,Roupa esportiva,Esporte,R$651.00,Concluída,2024-06-27,John Brown,ugarcia@example.org,Heard Island and McDonald Islands,9,5.68141592920354,8.0
c10d38d3-68b0-42de-9f4e-2d6500365f5c,2733830239392,Relógio Inteligente,Eletrônicos,R$961.00,Pendente,2024-01-05,John Cameron,poconnor@example.com,Armenia,1,5.326315789473684,3.0
d919564d-9372-485d-a698-9328393ba564,0030755783187,Religioso,Livros,R$332.00,Concluída,2024-03-16,Rick Anderson,kellytammy@example.com,Syrian Arab Republic,10,5.7560975609756095,5.6
e70a3e45-6161-4115-ba47-9503545ddd50,4437633429599,Armário,Casa,R$300.00,Concluída,2024-02-15,Andrew Schwartz,phillipslinda@example.com,Korea,5,6.032967032967033,5.8
dc19d2df-8bb1-4d71-bda6-a088c7d0eeb7,0658103832532,Vestido,Vestuário,R$857.00,Pendente,2024-07-25,Lisa Flores,whitechristopher@example.org,Australia,4,5.21978021978022,3.5
ffbdc793-f4c5-44b6-a30d-3784f32df1a6,3715861399404,Camiseta,Vestuário,R$535.00,Cancelada,2024-01-21,Melissa Mcfarland,marvinkaiser@example.org,United States Virgin Islands,3,5.21978021978022,4.0
7fda9e3d-477a-43eb-8f53-8d40bd23dee3,8359138285721,Notebook,Eletrônicos,R$982.00,Pendente,2024-08-31,Sarah Robinson,doughertyalexander@example.net,Argentina,3,5.326315789473684,4.375
e40f92ad-1ade-454c-b6fb-3b2fd5d43cc2,2673641920785,Tesoura,Escritório,R$705.00,Pendente,2024-09-20,Carl Dean,simscraig@example.org,Denmark,6,5.842592592592593,5.166666666666667
92ad5d2f-1267-4b45-818a-7984c464094a,8432226661628,Óculos,Vestuário,R$552.00,Cancelada,2024-04-02,Daniel Boyle,jeffreymoody@example.net,Northern Mariana Islands,1,5.21978021978022,5.428571428571429
71c5320f-4699-47f5-b460-34dacad667ae,6291641402535,Científico,Livros,R$238.00,Concluída,2023-11-27,Travis Martin,michael85@example.net,Timor-Leste,9,5.7560975609756095,5.333333333333333
76e36cb8-2b84-4ffc-adb2-5072ed5ca450,0274282916612,Pelúcia,Brinquedos,R$676.00,Concluída,2024-07-27,Toni Knight,thomasgarza@example.com,Guernsey,4,5.394736842105263,6.2
a723c0ad-b5c5-45bf-9a99-af6868aa08ee,3455994614660,Bola de futebol,Esporte,R$220.00,Concluída,2024-09-22,Kelli Dalton,heatherperry@example.org,Antarctica (the territory South of 60 deg S),4,5.68141592920354,3.0
3fb72f70-7d73-40ed-9dfd-b55295fcf6b5,0160978134654,Jogo de tabuleiro,Brinquedos,R$468.00,Cancelada,2024-01-29,John Carter,teresagonzalez@example.net,India,7,5.394736842105263,8.666666666666666
cb0b0128-3952-4ebf-a5d5-59ab861ee526,2807870865252,Pão,Alimentos,R$163.00,Concluída,2024-04-02,Isabella Acosta,mark11@example.com,Moldova,9,5.861386138613861,6.555555555555555
fa845d67-9fa5-4fc7-8ae5-83919fb8c3c1,4745462875709,Autoajuda,Livros,R$35.00,Cancelada,2024-05-05,Jessica Braun,stevensamanda@example.com,Pakistan,9,5.7560975609756095,4.666666666666667
f73e48e9-45c2-4d29-8492-725f170b9cf8,0988438011211,Sabonete,Beleza,R$976.00,Pendente,2024-01-04,David Khan,vtucker@example.org,Netherlands,4,6.027522935779817,6.5
cd50cb53-c30b-48a7-9e70-5528458736be,1460545802443,Verduras,Alimentos,R$879.00,Cancelada,2024-06-27,Allison Cook,debramiller@example.com,Dominican Republic,5,5.861386138613861,7.333333333333333
b55577d2-36d7-43b0-9292-6fffee95ae15,2263764037547,Tesoura,Escritório,R$822.00,Pendente,2023-12-29,Tracy Rodriguez,alexanderklein@example.com,Antigua and Barbuda,4,5.842592592592593,3.6666666666666665
9daa1dce-0dde-47b4-8093-5e6d4832c11e,3031880529906,Console,Eletrônicos,R$430.00,Pendente,2024-08-24,Erica Barnes,howardluke@example.net,South Africa,4,5.326315789473684,3.5
65f334bd-2baf-44cd-95d4-a241df79f7cb,6979099041598,Verduras,Alimentos,R$432.00,Pendente,2024-02-10,Emily Richards,mwelch@example.com,Jordan,5,5.861386138613861,5.5
c29313b6-3ca3-49a5-bf20-3ba48db49316,1897661141567,História,Livros,R$406.00,Cancelada,2024-01-23,Christine Conway,fking@example.com,Vanuatu,9,5.7560975609756095,8.2
b3f0e6d8-e9ea-477b-8dd1-81e726e0a67c,9559910594365,Passeio turístico,Viagens,R$831.00,Concluída,2024-05-11,Kathy Young,rachel78@example.org,Hong Kong,1,4.885416666666667,4.833333333333333
149eda31-e1df-4e51-8062-1dc7c4163497,6439856843433,Máscara,Beleza,R$413.00,Pendente,2024-09-29,Shane Smith,christopherhebert@example.org,United States Virgin Islands,3,6.027522935779817,4.0
d30192d8-44e1-4922-9c8b-3d3e9913a26d,6055119063792,Esmalte,Beleza,R$271.00,Concluída,2024-07-27,Joshua Parker,amyrodriguez@example.org,Botswana,2,6.027522935779817,5.0
8d228b05-b3f7-4c66-9254-96c86653017b,9653223684789,Caderno,Escritório,R$578.00,Concluída,2023-12-24,Susan Brown,nancy23@example.net,China,5,5.842592592592593,5.833333333333333
a079ed3c-2b20-4ea9-b18e-a2fcc32edf54,5599647957228,Arroz,Alimentos,R$631.00,Concluída,2023-10-17,Julie Hogan,dustinhicks@example.com,United Arab Emirates,10,5.861386138613861,7.5
980a043e-390a-4ee1-b386-627b51ad4039,5869787168793,Jaqueta,Vestuário,R$662.00,Concluída,2024-09-14,Chad Joseph,baileymaurice@example.org,Nepal,2,5.21978021978022,5.571428571428571
c5ad6f3f-5da4-4c41-844e-22e27f300c93,1212440479417,Pão,Alimentos,R$71.00,Cancelada,2024-04-05,Riley West,moyeramanda@example.net,Equatorial Guinea,5,5.861386138613861,7.0
28fe69ea-d884-4f29-8cc6-38ca49e83fa3,6963820299716,Passeio turístico,Viagens,R$337.00,Pendente,2024-04-16,Raymond Conley,smithsandra@example.com,Bouvet Island (Bouvetoya),3,4.885416666666667,7.0
cc0b2344-9f40-45b1-9a41-f95be46af975,8508106785194,Hospedagem,Viagens,R$17.00,Concluída,2023-12-15,Kelly Wise,aaronmills@example.org,Finland,6,4.885416666666667,6.5
68a6255f-8b1a-43d0-a170-d7a0d459ccab,4957793857068,Jaqueta,Vestuário,R$116.00,Pendente,2024-06-06,Jeffrey Williams,morenojason@example.net,Iran,4,5.21978021978022,4.0
17fb1ad2-7ef9-4226-a74a-a0b202ffcec6,9382690732203,Passeio turístico,Viagens,R$284.00,Concluída,2024-01-30,Anthony Grant,silvaisabella@example.com,South Africa,4,4.885416666666667,3.5
9c066af7-b888-4987-958b-8c767643c631,4044948536326,Impressora,Escritório,R$416.00,Concluída,2024-07-27,Leslie Keith,xwalker@example.com,Trinidad and Tobago,4,5.842592592592593,5.0
1911da2c-ed53-4163-b0ae-0c9e1d9fbaaf,4375501614534,Console,Eletrônicos,R$780.00,Cancelada,2024-09-27,Dylan Wilkerson,pamela21@example.org,Cambodia,9,5.326315789473684,7.166666666666667
122943e4-7943-447b-ad79-da4d89a0baa9,5157669190650,Chuteira,Esporte,R$434.00,Cancelada,2024-07-23,Michael Hurley,martinezjohn@example.net,Czech Republic,10,5.68141592920354,6.0
e44cdc42-3265-4ffd-aad2-082bbd43e86c,4675106110586,Hospedagem,Viagens,R$856.00,Concluída,2024-06-22,William White,zphillips@example.com,Benin,2,4.885416666666667,8.0
b6060516-e48e-43d0-9afa-699cf7509526,0771169505643,Verduras,Alimentos,R$381.00,Concluída,2024-05-14,Brian Aguilar,laura28@example.org,Barbados,10,5.861386138613861,7.0
4dbc13db-e509-4780-8f60-88069edbed49,2668236977633,Perfume,Beleza,R$309.00,Cancelada,2024-01-11,Kaitlyn Harper,andersondebbie@example.net,Latvia,7,6.027522935779817,6.833333333333333
d9d2211d-db69-49b6-addb-a2f2115edbf7,9840489515760,Vestido,Vestuário,R$378.00,Pendente,2024-09-20,Stephen Fowler,dtodd@example.org,Afghanistan,2,5.21978021978022,4.0
b49155e5-4db6-4415-be18-4986af2ae538,5954119861579,Microondas,Casa,R$480.00,Cancelada,2024-04-17,Melissa Hawkins,hugheslisa@example.com,Sri Lanka,5,6.032967032967033,5.0
fc8a1c55-8722-4dc0-8893-c1544cb130df,2225447033246,Notebook,Eletrônicos,R$444.00,Concluída,2023-12-03,Matthew Beck,kristinsantos@example.org,French Southern Territories,1,5.326315789473684,5.0
77df590b-5275-4e97-9434-cc3863c3a5e8,8458212122591,Roupa esportiva,Esporte,R$55.00,Pendente,2023-12-12,Michael Campbell,kramermelissa@example.org,Chad,5,5.68141592920354,5.0
2913f495-3eb8-48dd-9a28-500565572dbb,1960636221547,Cruzeiro,Viagens,R$218.00,Cancelada,2023-10-11,William Nielsen,seth92@example.com,Reunion,3,4.885416666666667,4.5
ecc190ca-28db-490e-8418-eb6bc992e914,9036160191075,Protetor bucal,Esporte,R$713.00,Cancelada,2024-09-28,Gregory Mcbride,vjones@example.net,Netherlands Antilles,4,5.68141592920354,6.5
c2487523-988f-485e-8a80-8873919fbd53,3340297784519,Smartphone,Eletrônicos,R$904.00,Pendente,2024-05-31,Joel Sanchez,jameslee@example.com,Anguilla,3,5.326315789473684,6.25
b0116100-36ed-44bd-b1ca-e0a9b451655d,8087678273501,Patinete,Brinquedos,R$574.00,Concluída,2024-05-10,Lisa Erickson,carterkeith@example.net,Israel,7,5.394736842105263,3.5
5c2afd67-c09e-469c-b8a9-fc324badf6a6,4952278872031,Patinete,Brinquedos,R$242.00,Concluída,2023-12-24,Brooke Kirby,nwiley@example.com,Sierra Leone,4,5.394736842105263,8.0
c14df1cf-0698-4772-8ff6-ec5e85e6464c,6421510734591,Mala,Viagens,R$110.00,Pendente,2024-07-15,Mrs. Frances Cervantes,singletonmelissa@example.org,Aruba,3,4.885416666666667,5.0
c97f7134-a015-400e-b1c8-b3be80454da3,7858330774244,Patinete,Brinquedos,R$224.00,Concluída,2024-07-25,Doris Mason,careyseth@example.com,Azerbaijan,7,5.394736842105263,6.666666666666667
459029a0-3e42-4491-a022-2225e0fe8c27,8847029806976,Jogo de tabuleiro,Brinquedos,R$107.00,Cancelada,2024-08-11,Kimberly Serrano,johnsantos@example.com,Tonga,7,5.394736842105263,7.333333333333333
bbe8beda-4485-4725-be8a-beb6da44c339,1328553214255,Shampoo,Beleza,R$788.00,Cancelada,2023-11-19,Yvonne Williams,chase42@example.org,Palestinian Territory,5,6.027522935779817,5.25
945de983-f203-4cf1-923d-a3b8226f30b3,6576772579098,Blusa,Vestuário,R$830.00,Pendente,2024-09-19,John Hess,peterhill@example.net,Samoa,5,5.21978021978022,8.25
50b00936-e54e-4b11-ae26-f0894e52ee8b,2235701135104,Cintos,Vestuário,R$665.00,Cancelada,2024-05-04,Hannah Lopez,jeffrey00@example.net,Tanzania,9,5.21978021978022,4.75
366ccfac-1257-4338-b0e9-eaf2c43dbc4b,6995168976417,Jaqueta,Vestuário,R$757.00,Cancelada,2023-12-23,Erica Wells,briannajohns@example.com,American Samoa,4,5.21978021978022,6.4
0266d3c1-f0d5-446a-844d-8f500231b43a,1607368131446,Microondas,Casa,R$158.00,Cancelada,2024-06-29,Derrick Miranda,lisanelson@example.org,Swaziland,6,6.032967032967033,5.0
443490e8-2be2-49db-88dd-a5dcbc98c5a2,7307635541612,Chuteira,Esporte,R$794.00,Concluída,2024-06-07,William Kelly,drakejill@example.com,Spain,9,5.68141592920354,7.5
ca2bd25a-d875-4b19-8b32-f1bf30752541,7995372091387,Óculos,Vestuário,R$311.00,Concluída,2024-02-22,Kenneth Mendoza,xshah@example.net,Czech Republic,6,5.21978021978022,6.0
353b0c29-2bb8-4990-b001-fe10718e6a99,0684976525455,Verduras,Alimentos,R$975.00,Cancelada,2023-11-28,Derek Jackson,carolynalvarez@example.com,Mauritius,7,5.861386138613861,5.285714285714286
f4f460a6-dfd9-45ab-9937-9111338e593b,4198421521047,Calça,Vestuário,R$723.00,Cancelada,2024-01-31,Rachael Fisher,yhartman@example.com,Myanmar,7,5.21978021978022,6.0
98f910db-a995-4696-b56c-4805117b7962,2089222506680,Impressora,Escritório,R$200.00,Cancelada,2024-04-16,Roberto Williams,klopez@example.org,Cambodia,10,5.842592592592593,7.166666666666667
13385d05-35ba-434e-9693-75a711f7a37b,8603649971636,Aspirador de Pó,Casa,R$522.00,Cancelada,2024-02-17,Eric Hawkins,cgibson@example.net,Indonesia,7,6.032967032967033,7.0
d083a333-0f7f-4757-92b0-78803d461a56,5643133964068,Aspirador de Pó,Casa,R$780.00,Concluída,2023-12-20,Karen Price,yclements@example.org,Saint Kitts and Nevis,2,6.032967032967033,2.4
9b34d1c3-d17b-4336-9f17-f964691427d8,0492440194836,Verduras,Alimentos,R$159.00,Pendente,2024-05-07,Andrea Miles,ilynch@example.com,Pitcairn Islands,9,5.861386138613861,9.666666666666666
15993eff-fc59-484c-a01b-bcb3901d95d5,9802617543564,Corretivo,Escritório,R$435.00,Cancelada,2024-03-30,Melissa Vega,kathleendavis@example.com,Northern Mariana Islands,8,5.842592592592593,5.428571428571429
45841490-357d-4a33-8cea-b18196df75d0,3026341190337,Microondas,Casa,R$74.00,Concluída,2024-09-02,Jamie Whitaker,mark49@example.org,Zimbabwe,3,6.032967032967033,4.545454545454546
041771c0-b8c1-46b3-86c6-45fab5da54b0,7352800526956,Mala,Viagens,R$319.00,Cancelada,2023-10-28,Dustin Bean,mason13@example.com,San Marino,5,4.885416666666667,5.666666666666667
9065ce04-cb05-4a91-ab97-a8b7416627ad,0147531411056,Alexa,Eletrônicos,R$431.00,Cancelada,2024-02-17,Catherine Williams,knightjohn@example.com,Senegal,1,5.326315789473684,5.0
f8f85cb7-94b0-4ae9-973e-48c4267311d6,4177260303687,Hidratante,Beleza,R$486.00,Concluída,2024-07-17,Amanda Deleon,kayla33@example.net,Saint Martin,2,6.027522935779817,5.8
ff7a7536-883f-42f4-89ae-1a2966b187e9,1408660178326,História,Livros,R$675.00,Pendente,2024-03-04,Jeremy Fowler,williamwinters@example.org,Niue,4,5.7560975609756095,5.666666666666667
5e0a518b-5d61-45ba-9131-b66929e030c8,9416023179769,Maquiagem,Beleza,R$799.00,Pendente,2023-10-18,Cindy Morgan,trujillodavid@example.net,United States of America,10,6.027522935779817,5.75
0ebc864d-5432-4891-99f3-18c8acd833b6,0055521668581,Hidratante,Beleza,R$533.00,Cancelada,2024-02-04,Kathryn Green,smithjenna@example.net,Saint Helena,6,6.027522935779817,5.5
a3615cdf-5480-44cf-b132-a3eaf3acf6b8,5028209731162,Feijão,Alimentos,R$589.00,Pendente,2023-12-14,Cynthia Ellis,david06@example.org,Armenia,2,5.861386138613861,3.0
0853b67d-aa86-45ba-af01-cb1bebf634e0,8229585491061,Skate,Esporte,R$254.00,Concluída,2024-01-03,Kevin Ramirez,farmermichael@example.net,United States Minor Outlying Islands,6,5.68141592920354,7.0
53fbe188-359a-4ab3-85f0-ea66ccc2d1e7,9469679844505,Sofá,Casa,R$14.00,Pendente,2024-03-18,Bruce Martinez,gardnerpamela@example.net,Tunisia,10,6.032967032967033,7.5
aac4e520-6b06-45f1-937f-734aa7a6ba24,8425950219159,Camiseta,Vestuário,R$378.00,Concluída,2024-04-17,Philip Harris,rhobbs@example.org,Vanuatu,9,5.21978021978022,8.2
f9a0c4d9-73ec-448e-a934-7b107d927ffe,3392831609055,Meia,Vestuário,R$362.00,Concluída,2024-09-14,Michael Swanson,andrea48@example.com,Botswana,3,5.21978021978022,5.0
f7d2da75-2193-4d6e-95db-48588b46eda7,7005172988197,Tênis,Vestuário,R$765.00,Cancelada,2023-11-15,Robert Steele,stacy33@example.com,Martinique,3,5.21978021978022,4.2
05052a23-f2b6-43ff-b7cc-7beaa707f6f8,7479678884060,Seguro viagem,Viagens,R$797.00,Concluída,2024-09-25,Paula Ferguson,haleycruz@example.net,Micronesia,10,4.885416666666667,5.8
8400a285-dbaa-424a-a646-9910e1555079,5221668544247,Borracha,Escritório,R$854.00,Cancelada,2024-08-04,Luis Santos,sperez@example.com,Cameroon,6,5.842592592592593,7.2
9b6f081c-e16d-4938-904f-d0e02bf99346,2957856123217,Macarrão,Alimentos,R$673.00,Concluída,2024-10-08,Ryan Schwartz,coxwilliam@example.org,Cuba,2,5.861386138613861,6.0
046b7c76-bc66-4576-9f89-27ac485c8906,3688369324615,Drone,Eletrônicos,R$176.00,Pendente,2024-06-11,Timothy Rios,shawchristopher@example.org,Guinea-Bissau,3,5.326315789473684,4.0
690c886d-7d70-489c-8cd2-c3b279a69602,9198215999705,Vestido,Vestuário,R$552.00,Cancelada,2024-06-12,Jason Sanchez,jimmy22@example.net,Falkland Islands (Malvinas),7,5.21978021978022,6.5
50bf02ce-c6f8-4c72-be29-3e7d78b48f18,6438028510869,Relógio Inteligente,Eletrônicos,R$645.00,Cancelada,2024-09-28,Benjamin Anthony,thompsontrevor@example.com,Falkland Islands (Malvinas),6,5.326315789473684,6.5
8072765d-6697-4130-bb97-30237d6ee5db,0725606735100,Aparelho de musculação,Esporte,R$163.00,Concluída,2024-05-09,Caleb Frank,changjoseph@example.net,Guyana,7,5.68141592920354,3.5
3abd0ade-960d-4ae1-80fe-24f3ee386067,5528539900981,Infantil,Livros,R$306.00,Pendente,2024-07-19,Kathy White,sstewart@example.net,United States of America,4,5.7560975609756095,5.75
61bce453-4c93-496d-a26a-6017e2897366,9171348658787,Científico,Livros,R$303.00,Cancelada,2024-01-08,Maria Smith,gordonkimberly@example.com,Philippines,8,5.7560975609756095,6.8
d3b9a7e8-fe68-4077-893f-72ed6c5eff74,8613680633233,Relógio Inteligente,Eletrônicos,R$734.00,Concluída,2024-04-30,Keith Gonzalez,jonathan58@example.org,Bolivia,7,5.326315789473684,6.333333333333333
4858a83e-235a-444c-83fc-76fa592f0d42,7034512365541,Batom,Beleza,R$954.00,Concluída,2024-07-02,Courtney Yoder,yatesanna@example.com,Wallis and Futuna,5,6.027522935779817,6.5
3e96dfde-bb7f-4245-82fb-b17be85ca54d,2631647007381,Corretivo,Escritório,R$998.00,Pendente,2023-10-30,Patricia Nelson,jeremy92@example.net,Micronesia,9,5.842592592592593,5.8
f0971916-2433-4077-83db-fa99fd704a5e,5648738552269,Passeio turístico,Viagens,R$396.00,Cancelada,2024-02-02,Paul Molina,syoung@example.com,Argentina,1,4.885416666666667,4.375
17a92e5e-7394-4c65-8dd1-3dfaa7302846,3003115288148,Seguro viagem,Viagens,R$571.00,Cancelada,2024-04-29,Caroline Hernandez,vanessalopez@example.com,Zambia,5,4.885416666666667,6.0
86ac3c40-af18-4e39-91f1-82d6a3dba671,6470256853677,Científico,Livros,R$590.00,Cancelada,2024-05-10,Elizabeth Summers,villadaniel@example.org,New Zealand,10,5.7560975609756095,5.6
e0959394-372a-4d61-a2b1-59cf40bb7b84,9658871509729,Condicionador,Beleza,R$263.00,Cancelada,2023-10-18,Rachael Robinson,paul23@example.com,Azerbaijan,8,6.027522935779817,6.666666666666667
